location,time,total_trip_count,value,Bike_Lanes,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,rain,Area_N,Area_NE,Area_NW,Area_S,Area_SE,Area_SW,Area_W,Area_CC
Seapoint,23/05/2021,1575,10343.0,1,0,0,0,1,0,0,0,0,0,0,0,33.6,0,0,0,0,1,0,0,0
Seapoint,30/05/2021,2270,17790.0,1,0,0,0,1,0,0,0,0,0,0,0,14.8,0,0,0,0,1,0,0,0
Seapoint,06/06/2021,2440,21577.0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
Seapoint,13/06/2021,2110,18883.0,1,0,0,0,0,1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,0,0
Seapoint,20/06/2021,2005,17619.0,1,0,0,0,0,1,0,0,0,0,0,0,0.3,0,0,0,0,1,0,0,0
Seapoint,27/06/2021,1535,13470.0,1,0,0,0,0,1,0,0,0,0,0,0,9.4,0,0,0,0,1,0,0,0
Seapoint,04/07/2021,1765,15824.0,1,0,0,0,0,0,1,0,0,0,0,0,15.6,0,0,0,0,1,0,0,0
Seapoint,11/07/2021,1380,12004.0,1,0,0,0,0,0,1,0,0,0,0,0,39.6,0,0,0,0,1,0,0,0
Seapoint,18/07/2021,2160,21801.0,1,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,1,0,0,0
Seapoint,25/07/2021,2295,26468.0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
Seapoint,01/08/2021,980,8951.0,1,0,0,0,0,0,0,1,0,0,0,0,38.5,0,0,0,0,1,0,0,0
Seapoint,08/08/2021,1005,8268.0,1,0,0,0,0,0,0,1,0,0,0,0,14.1,0,0,0,0,1,0,0,0
Seapoint,15/08/2021,1130,9848.0,1,0,0,0,0,0,0,1,0,0,0,0,3.9,0,0,0,0,1,0,0,0
Seapoint,22/08/2021,1160,9150.0,1,0,0,0,0,0,0,1,0,0,0,0,19.2,0,0,0,0,1,0,0,0
Seapoint,29/08/2021,1725,17415.0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0
Seapoint,05/09/2021,1250,11909.0,1,0,0,0,0,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,0,0
Seapoint,12/09/2021,1380,13896.0,1,0,0,0,0,0,0,0,1,0,0,0,5.4,0,0,0,0,1,0,0,0
Seapoint,19/09/2021,1160,12347.0,1,0,0,0,0,0,0,0,1,0,0,0,2.1,0,0,0,0,1,0,0,0
Seapoint,26/09/2021,1235,12835.0,1,0,0,0,0,0,0,0,1,0,0,0,16.9,0,0,0,0,1,0,0,0
Seapoint,03/10/2021,850,8831.0,1,0,0,0,0,0,0,0,0,1,0,0,10.6,0,0,0,0,1,0,0,0
Seapoint,10/10/2021,970,10135.0,1,0,0,0,0,0,0,0,0,1,0,0,15.7,0,0,0,0,1,0,0,0
Seapoint,17/10/2021,1040,10208.0,1,0,0,0,0,0,0,0,0,1,0,0,4.5,0,0,0,0,1,0,0,0
Seapoint,24/10/2021,825,8240.0,1,0,0,0,0,0,0,0,0,1,0,0,10.7,0,0,0,0,1,0,0,0
Seapoint,31/10/2021,745,7014.0,1,0,0,0,0,0,0,0,0,1,0,0,45.3,0,0,0,0,1,0,0,0
Seapoint,07/11/2021,785,7713.0,1,0,0,0,0,0,0,0,0,0,1,0,8.1,0,0,0,0,1,0,0,0
Seapoint,14/11/2021,810,8186.0,1,0,0,0,0,0,0,0,0,0,1,0,2.4,0,0,0,0,1,0,0,0
Seapoint,21/11/2021,765,8459.0,1,0,0,0,0,0,0,0,0,0,1,0,0.7,0,0,0,0,1,0,0,0
Seapoint,28/11/2021,515,5653.0,1,0,0,0,0,0,0,0,0,0,1,0,0.7,0,0,0,0,1,0,0,0
Seapoint,05/12/2021,550,5859.0,1,0,0,0,0,0,0,0,0,0,0,1,15.7,0,0,0,0,1,0,0,0
Seapoint,12/12/2021,400,3968.0,1,0,0,0,0,0,0,0,0,0,0,1,30.1,0,0,0,0,1,0,0,0
Seapoint,19/12/2021,640,6619.0,1,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,1,0,0,0
Seapoint,26/12/2021,405,4474.0,1,0,0,0,0,0,0,0,0,0,0,1,32.8,0,0,0,0,1,0,0,0
Seapoint,02/01/2022,690,5705.0,1,0,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,1,0,0,0
Seapoint,09/01/2022,760,5376.0,1,0,0,0,0,0,0,0,0,0,0,0,12.1,0,0,0,0,1,0,0,0
Seapoint,16/01/2022,945,7567.0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0,0,0
Seapoint,23/01/2022,910,7535.0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0,0,0
Seapoint,30/01/2022,820,7494.0,1,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,1,0,0,0
Seapoint,06/02/2022,495,5592.0,1,1,0,0,0,0,0,0,0,0,0,0,16.0,0,0,0,0,1,0,0,0
Seapoint,13/02/2022,555,6134.0,1,1,0,0,0,0,0,0,0,0,0,0,17.1,0,0,0,0,1,0,0,0
Seapoint,20/02/2022,295,3657.0,1,1,0,0,0,0,0,0,0,0,0,0,40.0,0,0,0,0,1,0,0,0
Seapoint,27/02/2022,535,4595.0,1,1,0,0,0,0,0,0,0,0,0,0,8.3,0,0,0,0,1,0,0,0
Seapoint,06/03/2022,930,7170.0,1,0,1,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,1,0,0,0
Seapoint,13/03/2022,595,4947.0,1,0,1,0,0,0,0,0,0,0,0,0,57.9,0,0,0,0,1,0,0,0
Seapoint,20/03/2022,970,7929.0,1,0,1,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,1,0,0,0
Seapoint,27/03/2022,1170,11319.0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
Seapoint,03/04/2022,830,7942.0,1,0,0,1,0,0,0,0,0,0,0,0,3.8,0,0,0,0,1,0,0,0
Seapoint,10/04/2022,725,6485.0,1,0,0,1,0,0,0,0,0,0,0,0,6.0,0,0,0,0,1,0,0,0
Seapoint,17/04/2022,940,7371.0,1,0,0,1,0,0,0,0,0,0,0,0,10.6,0,0,0,0,1,0,0,0
Seapoint,24/04/2022,1150,9467.0,1,0,0,1,0,0,0,0,0,0,0,0,6.2,0,0,0,0,1,0,0,0
Seapoint,01/05/2022,985,8083.0,1,0,0,0,1,0,0,0,0,0,0,0,14.7,0,0,0,0,1,0,0,0
Seapoint,08/05/2022,1400,11310.0,1,0,0,0,1,0,0,0,0,0,0,0,8.0,0,0,0,0,1,0,0,0
Seapoint,15/05/2022,1280,10894.0,1,0,0,0,1,0,0,0,0,0,0,0,7.8,0,0,0,0,1,0,0,0
Seapoint,22/05/2022,1015,9091.0,1,0,0,0,1,0,0,0,0,0,0,0,12.6,0,0,0,0,1,0,0,0
Seapoint,29/05/2022,1095,10731.0,1,0,0,0,1,0,0,0,0,0,0,0,1.3,0,0,0,0,1,0,0,0
Seapoint,05/06/2022,870,8151.0,1,0,0,0,0,1,0,0,0,0,0,0,23.7,0,0,0,0,1,0,0,0
Seapoint,12/06/2022,1090,9948.0,1,0,0,0,0,1,0,0,0,0,0,0,16.1,0,0,0,0,1,0,0,0
Seapoint,19/06/2022,1190,11358.0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
Seapoint,26/06/2022,1210,11530.0,1,0,0,0,0,1,0,0,0,0,0,0,7.1,0,0,0,0,1,0,0,0
Seapoint,03/07/2022,910,4743.0,1,0,0,0,0,0,1,0,0,0,0,0,14.2,0,0,0,0,1,0,0,0
Seapoint,10/07/2022,1245,192.0,1,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,1,0,0,0
Seapoint,17/07/2022,1445,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1.1,0,0,0,0,1,0,0,0
Seapoint,24/07/2022,1385,0.0,1,0,0,0,0,0,1,0,0,0,0,0,4.7,0,0,0,0,1,0,0,0
Seapoint,31/07/2022,850,0.0,1,0,0,0,0,0,1,0,0,0,0,0,21.2,0,0,0,0,1,0,0,0
Seapoint,07/08/2022,1215,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1.9,0,0,0,0,1,0,0,0
Seapoint,14/08/2022,1855,20143.0,1,0,0,0,0,0,0,1,0,0,0,0,2.1,0,0,0,0,1,0,0,0
Seapoint,21/08/2022,990,9494.0,1,0,0,0,0,0,0,1,0,0,0,0,11.2,0,0,0,0,1,0,0,0
Seapoint,28/08/2022,1235,11304.0,1,0,0,0,0,0,0,1,0,0,0,0,3.5,0,0,0,0,1,0,0,0
Seapoint,04/09/2022,1025,10378.0,1,0,0,0,0,0,0,0,1,0,0,0,58.0,0,0,0,0,1,0,0,0
Seapoint,11/09/2022,700,6896.0,1,0,0,0,0,0,0,0,1,0,0,0,38.8,0,0,0,0,1,0,0,0
Seapoint,18/09/2022,1010,9086.0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0
Seapoint,25/09/2022,845,8126.0,1,0,0,0,0,0,0,0,1,0,0,0,20.3,0,0,0,0,1,0,0,0
Seapoint,02/10/2022,775,7241.0,1,0,0,0,0,0,0,0,0,1,0,0,6.0,0,0,0,0,1,0,0,0
Seapoint,09/10/2022,605,6737.0,1,0,0,0,0,0,0,0,0,1,0,0,11.8,0,0,0,0,1,0,0,0
Seapoint,16/10/2022,705,7327.0,1,0,0,0,0,0,0,0,0,1,0,0,18.9,0,0,0,0,1,0,0,0
Seapoint,23/10/2022,500,6429.0,1,0,0,0,0,0,0,0,0,1,0,0,49.9,0,0,0,0,1,0,0,0
Seapoint,30/10/2022,595,7031.0,1,0,0,0,0,0,0,0,0,1,0,0,28.0,0,0,0,0,1,0,0,0
Seapoint,06/11/2022,650,5898.0,1,0,0,0,0,0,0,0,0,0,1,0,24.1,0,0,0,0,1,0,0,0
Seapoint,13/11/2022,625,6663.0,1,0,0,0,0,0,0,0,0,0,1,0,7.7,0,0,0,0,1,0,0,0
Seapoint,20/11/2022,555,6544.0,1,0,0,0,0,0,0,0,0,0,1,0,12.4,0,0,0,0,1,0,0,0
Seapoint,27/11/2022,470,5075.0,1,0,0,0,0,0,0,0,0,0,1,0,22.7,0,0,0,0,1,0,0,0
Seapoint,04/12/2022,545,5569.0,1,0,0,0,0,0,0,0,0,0,0,1,12.6,0,0,0,0,1,0,0,0
Seapoint,11/12/2022,220,3177.0,1,0,0,0,0,0,0,0,0,0,0,1,15.7,0,0,0,0,1,0,0,0
Seapoint,18/12/2022,155,2336.0,1,0,0,0,0,0,0,0,0,0,0,1,1.5,0,0,0,0,1,0,0,0
Seapoint,25/12/2022,245,3482.0,1,0,0,0,0,0,0,0,0,0,0,1,29.0,0,0,0,0,1,0,0,0
Seapoint,01/01/2023,360,3055.0,1,0,0,0,0,0,0,0,0,0,0,0,9.4,0,0,0,0,1,0,0,0
Seapoint,08/01/2023,775,5361.0,1,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,1,0,0,0
Seapoint,15/01/2023,405,3928.0,1,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,1,0,0,0
Seapoint,22/01/2023,460,4311.0,1,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,1,0,0,0
Seapoint,29/01/2023,675,6083.0,1,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,1,0,0,0
Seapoint,05/02/2023,685,6131.0,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0,0,0
Seapoint,12/02/2023,830,6861.0,1,1,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1,0,0,0
Seapoint,19/02/2023,660,6422.0,1,1,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,1,0,0,0
Seapoint,26/02/2023,765,6807.0,1,1,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,1,0,0,0
Seapoint,05/03/2023,620,6094.0,1,0,1,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0
Seapoint,12/03/2023,500,4353.0,1,0,1,0,0,0,0,0,0,0,0,0,47.7,0,0,0,0,1,0,0,0
Seapoint,19/03/2023,725,5317.0,1,0,1,0,0,0,0,0,0,0,0,0,19.2,0,0,0,0,1,0,0,0
Seapoint,26/03/2023,885,6379.0,1,0,1,0,0,0,0,0,0,0,0,0,9.9,0,0,0,0,1,0,0,0
Seapoint,02/04/2023,765,6205.0,1,0,0,1,0,0,0,0,0,0,0,0,36.6,0,0,0,0,1,0,0,0
Seapoint,09/04/2023,865,6828.0,1,0,0,1,0,0,0,0,0,0,0,0,4.5,0,0,0,0,1,0,0,0
Seapoint,16/04/2023,750,6507.0,1,0,0,1,0,0,0,0,0,0,0,0,21.4,0,0,0,0,1,0,0,0
Seapoint,23/04/2023,1035,8184.0,1,0,0,1,0,0,0,0,0,0,0,0,17.3,0,0,0,0,1,0,0,0
Seapoint,30/04/2023,810,7000.0,1,0,0,1,0,0,0,0,0,0,0,0,18.6,0,0,0,0,1,0,0,0
Seapoint,07/05/2023,1775,9970.0,1,0,0,0,1,0,0,0,0,0,0,0,14.8,0,0,0,0,1,0,0,0
Seapoint,14/05/2023,1055,8662.0,1,0,0,0,1,0,0,0,0,0,0,0,32.4,0,0,0,0,1,0,0,0
Seapoint,21/05/2023,1690,10891.0,1,0,0,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0,0,0
Seapoint,28/05/2023,1385,13717.0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
Seapoint,04/06/2023,1485,14657.0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
Seapoint,11/06/2023,1330,13412.0,1,0,0,0,0,1,0,0,0,0,0,0,0.9,0,0,0,0,1,0,0,0
Seapoint,18/06/2023,1450,14164.0,1,0,0,0,0,1,0,0,0,0,0,0,13.5,0,0,0,0,1,0,0,0
Seapoint,25/06/2023,1160,11167.0,1,0,0,0,0,1,0,0,0,0,0,0,9.0,0,0,0,0,1,0,0,0
Seapoint,02/07/2023,1040,9617.0,1,0,0,0,0,0,1,0,0,0,0,0,3.1,0,0,0,0,1,0,0,0
Seapoint,09/07/2023,885,8391.0,1,0,0,0,0,0,1,0,0,0,0,0,15.1,0,0,0,0,1,0,0,0
Seapoint,16/07/2023,700,6220.0,1,0,0,0,0,0,1,0,0,0,0,0,54.1,0,0,0,0,1,0,0,0
Seapoint,23/07/2023,735,6448.0,1,0,0,0,0,0,1,0,0,0,0,0,46.4,0,0,0,0,1,0,0,0
Seapoint,30/07/2023,1010,8747.0,1,0,0,0,0,0,1,0,0,0,0,0,13.8,0,0,0,0,1,0,0,0
Seapoint,06/08/2023,765,6415.0,1,0,0,0,0,0,0,1,0,0,0,0,63.6,0,0,0,0,1,0,0,0
Seapoint,13/08/2023,1180,10177.0,1,0,0,0,0,0,0,1,0,0,0,0,0.2,0,0,0,0,1,0,0,0
Seapoint,20/08/2023,1005,9460.0,1,0,0,0,0,0,0,1,0,0,0,0,39.5,0,0,0,0,1,0,0,0
Seapoint,27/08/2023,1090,9482.0,1,0,0,0,0,0,0,1,0,0,0,0,6.6,0,0,0,0,1,0,0,0
Seapoint,03/09/2023,1250,12132.0,1,0,0,0,0,0,0,0,1,0,0,0,1.9,0,0,0,0,1,0,0,0
Seapoint,10/09/2023,1405,16873.0,1,0,0,0,0,0,0,0,1,0,0,0,0.2,0,0,0,0,1,0,0,0
Seapoint,17/09/2023,615,5913.0,1,0,0,0,0,0,0,0,1,0,0,0,73.4,0,0,0,0,1,0,0,0
Seapoint,24/09/2023,710,7003.0,1,0,0,0,0,0,0,0,1,0,0,0,9.9,0,0,0,0,1,0,0,0
Seapoint,01/10/2023,645,6492.0,1,0,0,0,0,0,0,0,0,1,0,0,34.6,0,0,0,0,1,0,0,0
Seapoint,08/10/2023,810,8296.0,1,0,0,0,0,0,0,0,0,1,0,0,2.2,0,0,0,0,1,0,0,0
Seapoint,15/10/2023,755,7858.0,1,0,0,0,0,0,0,0,0,1,0,0,8.1,0,0,0,0,1,0,0,0
Seapoint,22/10/2023,505,5257.0,1,0,0,0,0,0,0,0,0,1,0,0,65.6,0,0,0,0,1,0,0,0
Seapoint,29/10/2023,525,5472.0,1,0,0,0,0,0,0,0,0,1,0,0,32.8,0,0,0,0,1,0,0,0
Seapoint,05/11/2023,575,5170.0,1,0,0,0,0,0,0,0,0,0,1,0,19.4,0,0,0,0,1,0,0,0
Seapoint,12/11/2023,505,5705.0,1,0,0,0,0,0,0,0,0,0,1,0,18.2,0,0,0,0,1,0,0,0
Seapoint,19/11/2023,545,5097.0,1,0,0,0,0,0,0,0,0,0,1,0,5.9,0,0,0,0,1,0,0,0
Seapoint,26/11/2023,575,5473.0,1,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,1,0,0,0
Seapoint,03/12/2023,285,2992.0,1,0,0,0,0,0,0,0,0,0,0,1,4.0,0,0,0,0,1,0,0,0
Wyattville Pk,12/01/2020,10,88.0,1,0,0,0,0,0,0,0,0,0,0,0,24.2,0,0,0,1,0,0,0,0
Wyattville Pk,19/01/2020,5,36.0,1,0,0,0,0,0,0,0,0,0,0,0,13.0,0,0,0,1,0,0,0,0
Wyattville Pk,26/01/2020,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,1,0,0,0,0
Wyattville Pk,02/02/2020,5,68.0,1,1,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1,0,0,0,0
Wyattville Pk,09/02/2020,5,57.0,1,1,0,0,0,0,0,0,0,0,0,0,49.5,0,0,0,1,0,0,0,0
Wyattville Pk,16/02/2020,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,39.2,0,0,0,1,0,0,0,0
Wyattville Pk,23/02/2020,5,39.0,1,1,0,0,0,0,0,0,0,0,0,0,41.3,0,0,0,1,0,0,0,0
Wyattville Pk,01/03/2020,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,11.7,0,0,0,1,0,0,0,0
Wyattville Pk,08/03/2020,15,159.0,1,0,1,0,0,0,0,0,0,0,0,0,3.4,0,0,0,1,0,0,0,0
Wyattville Pk,15/03/2020,10,92.0,1,0,1,0,0,0,0,0,0,0,0,0,19.9,0,0,0,1,0,0,0,0
Wyattville Pk,22/03/2020,30,326.0,1,0,1,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0
Wyattville Pk,29/03/2020,40,475.0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0
Wyattville Pk,05/04/2020,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,3.9,0,0,0,1,0,0,0,0
Wyattville Pk,12/04/2020,20,406.0,1,0,0,1,0,0,0,0,0,0,0,0,1.8,0,0,0,1,0,0,0,0
Wyattville Pk,19/04/2020,40,779.0,1,0,0,1,0,0,0,0,0,0,0,0,3.8,0,0,0,1,0,0,0,0
Wyattville Pk,26/04/2020,35,449.0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0
Wyattville Pk,03/05/2020,65,852.0,1,0,0,0,1,0,0,0,0,0,0,0,6.7,0,0,0,1,0,0,0,0
Wyattville Pk,10/05/2020,55,1128.0,1,0,0,0,1,0,0,0,0,0,0,0,3.2,0,0,0,1,0,0,0,0
Wyattville Pk,17/05/2020,75,1049.0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0
Wyattville Pk,24/05/2020,55,1009.0,1,0,0,0,1,0,0,0,0,0,0,0,4.0,0,0,0,1,0,0,0,0
Wyattville Pk,31/05/2020,85,1510.0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0
Wyattville Pk,07/06/2020,75,1007.0,1,0,0,0,0,1,0,0,0,0,0,0,3.4,0,0,0,1,0,0,0,0
Wyattville Pk,14/06/2020,55,839.0,1,0,0,0,0,1,0,0,0,0,0,0,16.9,0,0,0,1,0,0,0,0
Wyattville Pk,21/06/2020,60,947.0,1,0,0,0,0,1,0,0,0,0,0,0,38.8,0,0,0,1,0,0,0,0
Wyattville Pk,28/06/2020,30,559.0,1,0,0,0,0,1,0,0,0,0,0,0,8.1,0,0,0,1,0,0,0,0
Wyattville Pk,05/07/2020,35,792.0,1,0,0,0,0,0,1,0,0,0,0,0,17.5,0,0,0,1,0,0,0,0
Wyattville Pk,12/07/2020,25,399.0,1,0,0,0,0,0,1,0,0,0,0,0,29.6,0,0,0,1,0,0,0,0
Wyattville Pk,19/07/2020,45,765.0,1,0,0,0,0,0,1,0,0,0,0,0,8.3,0,0,0,1,0,0,0,0
Wyattville Pk,26/07/2020,20,351.0,1,0,0,0,0,0,1,0,0,0,0,0,21.9,0,0,0,1,0,0,0,0
Wyattville Pk,02/08/2020,10,180.0,1,0,0,0,0,0,0,1,0,0,0,0,11.7,0,0,0,1,0,0,0,0
Wyattville Pk,09/08/2020,40,709.0,1,0,0,0,0,0,0,1,0,0,0,0,1.6,0,0,0,1,0,0,0,0
Wyattville Pk,16/08/2020,35,372.0,1,0,0,0,0,0,0,1,0,0,0,0,10.5,0,0,0,1,0,0,0,0
Wyattville Pk,23/08/2020,5,35.0,1,0,0,0,0,0,0,1,0,0,0,0,41.9,0,0,0,1,0,0,0,0
Wyattville Pk,30/08/2020,25,282.0,1,0,0,0,0,0,0,1,0,0,0,0,37.9,0,0,0,1,0,0,0,0
Wyattville Pk,06/09/2020,20,365.0,1,0,0,0,0,0,0,0,1,0,0,0,33.1,0,0,0,1,0,0,0,0
Wyattville Pk,13/09/2020,25,437.0,1,0,0,0,0,0,0,0,1,0,0,0,1.4,0,0,0,1,0,0,0,0
Wyattville Pk,20/09/2020,50,579.0,1,0,0,0,0,0,0,0,1,0,0,0,3.5,0,0,0,1,0,0,0,0
Wyattville Pk,27/09/2020,55,616.0,1,0,0,0,0,0,0,0,1,0,0,0,16.7,0,0,0,1,0,0,0,0
Wyattville Pk,04/10/2020,25,390.0,1,0,0,0,0,0,0,0,0,1,0,0,47.2,0,0,0,1,0,0,0,0
Wyattville Pk,11/10/2020,45,432.0,1,0,0,0,0,0,0,0,0,1,0,0,17.9,0,0,0,1,0,0,0,0
Wyattville Pk,18/10/2020,40,463.0,1,0,0,0,0,0,0,0,0,1,0,0,7.0,0,0,0,1,0,0,0,0
Wyattville Pk,25/10/2020,35,467.0,1,0,0,0,0,0,0,0,0,1,0,0,9.8,0,0,0,1,0,0,0,0
Wyattville Pk,01/11/2020,35,512.0,1,0,0,0,0,0,0,0,0,0,1,0,18.6,0,0,0,1,0,0,0,0
Wyattville Pk,08/11/2020,35,426.0,1,0,0,0,0,0,0,0,0,0,1,0,6.2,0,0,0,1,0,0,0,0
Wyattville Pk,15/11/2020,35,343.0,1,0,0,0,0,0,0,0,0,0,1,0,13.7,0,0,0,1,0,0,0,0
Wyattville Pk,22/11/2020,50,601.0,1,0,0,0,0,0,0,0,0,0,1,0,6.2,0,0,0,1,0,0,0,0
Wyattville Pk,29/11/2020,40,515.0,1,0,0,0,0,0,0,0,0,0,1,0,3.6,0,0,0,1,0,0,0,0
Wyattville Pk,06/12/2020,5,65.0,1,0,0,0,0,0,0,0,0,0,0,1,0.3,0,0,0,1,0,0,0,0
Wyattville Pk,13/12/2020,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,0,0,0
Wyattville Pk,20/12/2020,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,0,0,0
Wyattville Pk,27/12/2020,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,0,0,0
Wyattville Pk,03/01/2021,10,219.0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,1,0,0,0,0
Wyattville Pk,10/01/2021,30,503.0,1,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,1,0,0,0,0
Wyattville Pk,17/01/2021,55,682.0,1,0,0,0,0,0,0,0,0,0,0,0,26.0,0,0,0,1,0,0,0,0
Wyattville Pk,24/01/2021,35,390.0,1,0,0,0,0,0,0,0,0,0,0,0,22.8,0,0,0,1,0,0,0,0
Wyattville Pk,31/01/2021,15,212.0,1,0,0,0,0,0,0,0,0,0,0,0,30.8,0,0,0,1,0,0,0,0
Wyattville Pk,07/02/2021,45,444.0,1,1,0,0,0,0,0,0,0,0,0,0,24.6,0,0,0,1,0,0,0,0
Wyattville Pk,14/02/2021,15,147.0,1,1,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,1,0,0,0,0
Wyattville Pk,21/02/2021,40,461.0,1,1,0,0,0,0,0,0,0,0,0,0,14.9,0,0,0,1,0,0,0,0
Wyattville Pk,28/02/2021,75,799.0,1,1,0,0,0,0,0,0,0,0,0,0,10.8,0,0,0,1,0,0,0,0
Wyattville Pk,07/03/2021,50,751.0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0
Wyattville Pk,14/03/2021,45,516.0,1,0,1,0,0,0,0,0,0,0,0,0,30.3,0,0,0,1,0,0,0,0
Wyattville Pk,21/03/2021,105,1247.0,1,0,1,0,0,0,0,0,0,0,0,0,0.4,0,0,0,1,0,0,0,0
Wyattville Pk,28/03/2021,95,1037.0,1,0,1,0,0,0,0,0,0,0,0,0,4.9,0,0,0,1,0,0,0,0
Wyattville Pk,04/04/2021,125,1161.0,1,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0
Wyattville Pk,11/04/2021,55,518.0,1,0,0,1,0,0,0,0,0,0,0,0,5.3,0,0,0,1,0,0,0,0
Wyattville Pk,18/04/2021,110,678.0,1,0,0,1,0,0,0,0,0,0,0,0,1.3,0,0,0,1,0,0,0,0
Wyattville Pk,25/04/2021,120,840.0,1,0,0,1,0,0,0,0,0,0,0,0,1.5,0,0,0,1,0,0,0,0
Wyattville Pk,02/05/2021,90,764.0,1,0,0,0,1,0,0,0,0,0,0,0,4.8,0,0,0,1,0,0,0,0
Wyattville Pk,09/05/2021,75,532.0,1,0,0,0,1,0,0,0,0,0,0,0,30.2,0,0,0,1,0,0,0,0
Wyattville Pk,16/05/2021,70,766.0,1,0,0,0,1,0,0,0,0,0,0,0,9.3,0,0,0,1,0,0,0,0
Wyattville Pk,23/05/2021,70,529.0,1,0,0,0,1,0,0,0,0,0,0,0,33.6,0,0,0,1,0,0,0,0
Wyattville Pk,30/05/2021,85,809.0,1,0,0,0,1,0,0,0,0,0,0,0,14.8,0,0,0,1,0,0,0,0
Wyattville Pk,06/06/2021,90,777.0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0
Wyattville Pk,13/06/2021,75,805.0,1,0,0,0,0,1,0,0,0,0,0,0,1.4,0,0,0,1,0,0,0,0
Wyattville Pk,20/06/2021,65,793.0,1,0,0,0,0,1,0,0,0,0,0,0,0.3,0,0,0,1,0,0,0,0
Wyattville Pk,27/06/2021,65,696.0,1,0,0,0,0,1,0,0,0,0,0,0,9.4,0,0,0,1,0,0,0,0
Wyattville Pk,04/07/2021,75,630.0,1,0,0,0,0,0,1,0,0,0,0,0,15.6,0,0,0,1,0,0,0,0
Wyattville Pk,11/07/2021,65,530.0,1,0,0,0,0,0,1,0,0,0,0,0,39.6,0,0,0,1,0,0,0,0
Wyattville Pk,18/07/2021,85,771.0,1,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0
